SR.No.,Device No.,Date,Time,kWh,kVARH Lag,kVA,kVARH Lead
3015,SH000492,09.12.2019,19:00:00,144,23.2,291.2,0
3016,SH000492,09.12.2019,19:30:00,137.2,23.6,279.2,0
3017,SH000492,09.12.2019,20:00:00,146.4,23.2,296,0
3018,SH000492,09.12.2019,20:30:00,134.4,20,272,0
3019,SH000492,09.12.2019,21:00:00,151.6,26,308,0
3020,SH000492,09.12.2019,21:30:00,137.2,21.2,277.6,0
3021,SH000492,09.12.2019,22:00:00,135.2,19.2,272.8,0
3022,SH000492,09.12.2019,22:30:00,132,18.4,267.2,0
3023,SH000492,09.12.2019,23:00:00,134.4,18.4,272,0
3024,SH000492,09.12.2019,23:30:00,132.4,25.2,270.4,0
3025,SH000492,10.12.2019,00:00:00,130,27.6,267.2,0
3026,SH000492,10.12.2019,00:30:00,136,32,280,0
3027,SH000492,10.12.2019,01:00:00,129.2,24,263.2,0
3028,SH000492,10.12.2019,01:30:00,141.6,33.6,291.2,0
3029,SH000492,10.12.2019,02:00:00,129.2,24.8,264.8,0
3030,SH000492,10.12.2019,02:30:00,138.8,32.8,286.4,0
3031,SH000492,10.12.2019,03:00:00,127.6,27.6,262.4,0
3032,SH000492,10.12.2019,03:30:00,133.2,31.2,274.4,0
3033,SH000492,10.12.2019,04:00:00,128.4,28.4,263.2,0
3034,SH000492,10.12.2019,04:30:00,135.2,29.6,277.6,0
3035,SH000492,10.12.2019,05:00:00,130.4,26.8,268,0
3036,SH000492,10.12.2019,05:30:00,136,32,280,0
3037,SH000492,10.12.2019,06:00:00,130.4,24.8,266.4,0
3038,SH000492,10.12.2019,06:30:00,129.2,24.4,264.8,0
3039,SH000492,10.12.2019,07:00:00,136,25.2,277.6,0
3040,SH000492,10.12.2019,07:30:00,136.4,28,279.2,0
3041,SH000492,10.12.2019,08:00:00,132.8,28,272.8,0
3042,SH000492,10.12.2019,08:30:00,132.4,31.6,272.8,0
3043,SH000492,10.12.2019,09:00:00,128.4,23.2,260.8,0
3044,SH000492,10.12.2019,09:30:00,131.6,25.6,269.6,0
3045,SH000492,10.12.2019,10:00:00,134.8,27.2,276,0
3046,SH000492,10.12.2019,10:30:00,135.6,25.6,276.8,0
3047,SH000492,10.12.2019,11:00:00,151.6,33.2,311.2,0
3048,SH000492,10.12.2019,11:30:00,203.6,40,415.2,0
3049,SH000492,10.12.2019,12:00:00,200.4,39.6,408.8,0
3050,SH000492,10.12.2019,12:30:00,203.6,43.2,416,0
3051,SH000492,10.12.2019,13:00:00,212,45.6,433.6,0
3052,SH000492,10.12.2019,13:30:00,215.6,45.2,440.8,0
3053,SH000492,10.12.2019,14:00:00,213.6,44.4,436,0
3054,SH000492,10.12.2019,14:30:00,214,44,436.8,0
3055,SH000492,10.12.2019,15:00:00,216,44.4,440,0
3056,SH000492,10.12.2019,15:30:00,214,44,436.8,0
3057,SH000492,10.12.2019,16:00:00,212,43.2,432.8,0
3058,SH000492,10.12.2019,16:30:00,196.8,36.8,400.8,0
3059,SH000492,10.12.2019,17:00:00,195.6,36.8,398.4,0
3060,SH000492,10.12.2019,17:30:00,189.6,34.8,385.6,0
3061,SH000492,10.12.2019,18:00:00,148,27.2,301.6,0.8
3062,SH000492,10.12.2019,18:30:00,152.4,30,311.2,0
3063,SH000492,10.12.2019,19:00:00,132.4,20.4,268.8,0
3064,SH000492,10.12.2019,19:30:00,136.4,26.8,278.4,0
3065,SH000492,10.12.2019,20:00:00,133.2,23.2,271.2,0
3066,SH000492,10.12.2019,20:30:00,132,22.8,268.8,0
3067,SH000492,10.12.2019,21:00:00,128.4,17.2,259.2,0
3068,SH000492,10.12.2019,21:30:00,130,17.6,262.4,0
3069,SH000492,10.12.2019,22:00:00,126.8,14.8,255.2,0
3070,SH000492,10.12.2019,22:30:00,127.2,13.6,256,0
3071,SH000492,10.12.2019,23:00:00,124.4,13.2,250.4,0
3072,SH000492,10.12.2019,23:30:00,124.4,12.8,250.4,0
3073,SH000492,11.12.2019,00:00:00,124.8,13.6,250.4,0
3074,SH000492,11.12.2019,00:30:00,122,13.6,245.6,0
3075,SH000492,11.12.2019,01:00:00,123.2,13.6,248,0
3076,SH000492,11.12.2019,01:30:00,122,13.2,245.6,0
3077,SH000492,11.12.2019,02:00:00,122.8,13.6,247.2,0
3078,SH000492,11.12.2019,02:30:00,122,14,245.6,0
3079,SH000492,11.12.2019,03:00:00,120.4,13.6,242.4,0
3080,SH000492,11.12.2019,03:30:00,122.4,14.4,246.4,0
3081,SH000492,11.12.2019,04:00:00,121.2,14,244,0
3082,SH000492,11.12.2019,04:30:00,122.4,14,246.4,0
3083,SH000492,11.12.2019,05:00:00,121.2,13.6,244,0
3084,SH000492,11.12.2019,05:30:00,119.2,12.4,240,0
3085,SH000492,11.12.2019,06:00:00,120.8,12,242.4,0
3086,SH000492,11.12.2019,06:30:00,121.6,12,244.8,0
3087,SH000492,11.12.2019,07:00:00,120.4,10.8,241.6,0
3088,SH000492,11.12.2019,07:30:00,123.2,11.2,248,0
3089,SH000492,11.12.2019,08:00:00,119.6,10.4,240.8,0
3090,SH000492,11.12.2019,08:30:00,124.4,12.4,250.4,0
3091,SH000492,11.12.2019,09:00:00,126.8,13.2,255.2,0
3092,SH000492,11.12.2019,09:30:00,124.8,12.4,250.4,0
3093,SH000492,11.12.2019,10:00:00,129.2,13.6,259.2,0
3094,SH000492,11.12.2019,10:30:00,128,13.2,256.8,0
3095,SH000492,11.12.2019,11:00:00,132,14,265.6,0
3096,SH000492,11.12.2019,11:30:00,130.8,14.4,263.2,0
3097,SH000492,11.12.2019,12:00:00,135.6,15.6,272.8,0
3098,SH000492,11.12.2019,12:30:00,134,16.4,270.4,0
3099,SH000492,11.12.2019,13:00:00,123.2,20.4,249.6,0
3100,SH000492,11.12.2019,13:30:00,156,28,316.8,0
3101,SH000492,11.12.2019,14:00:00,143.6,23.6,292,0
3102,SH000492,11.12.2019,14:30:00,150,24.8,304.8,0
3103,SH000492,11.12.2019,15:00:00,139.2,21.6,283.2,0
3104,SH000492,11.12.2019,15:30:00,152,26,308.8,0
3105,SH000492,11.12.2019,16:00:00,135.6,21.6,275.2,0
3106,SH000492,11.12.2019,16:30:00,146.8,26,298.4,0
3107,SH000492,11.12.2019,17:00:00,140,22.8,284,0
3108,SH000492,11.12.2019,17:30:00,113.6,18.4,231.2,0.4
3109,SH000492,11.12.2019,18:00:00,134,30,275.2,0
3110,SH000492,11.12.2019,18:30:00,141.2,24,287.2,0
3111,SH000492,11.12.2019,19:00:00,132.8,22.4,269.6,0
3112,SH000492,11.12.2019,19:30:00,133.2,22.8,270.4,0
3113,SH000492,11.12.2019,20:00:00,134.8,24.8,275.2,0
3114,SH000492,11.12.2019,20:30:00,135.2,27.6,276.8,0
3115,SH000492,11.12.2019,21:00:00,131.2,22.8,266.4,0
3116,SH000492,11.12.2019,21:30:00,127.6,18.8,258.4,0
3117,SH000492,11.12.2019,22:00:00,127.6,18.4,258.4,0
3118,SH000492,11.12.2019,22:30:00,126.8,18,256,0
3119,SH000492,11.12.2019,23:00:00,130,22,264.8,0
3120,SH000492,11.12.2019,23:30:00,125.6,16.8,252.8,0
3121,SH000492,12.12.2019,00:00:00,128.4,27.2,263.2,0
3122,SH000492,12.12.2019,00:30:00,124,18.8,251.2,0
3123,SH000492,12.12.2019,01:00:00,124.8,16.8,252,0
3124,SH000492,12.12.2019,01:30:00,125.2,17.6,253.6,0
3125,SH000492,12.12.2019,02:00:00,124.4,17.6,251.2,0
3126,SH000492,12.12.2019,02:30:00,121.6,17.2,246.4,0
3127,SH000492,12.12.2019,03:00:00,123.6,18,249.6,0
3128,SH000492,12.12.2019,03:30:00,121.2,17.6,244.8,0
3129,SH000492,12.12.2019,04:00:00,122,18,246.4,0
3130,SH000492,12.12.2019,04:30:00,120.4,17.2,243.2,0
3131,SH000492,12.12.2019,05:00:00,122,17.2,247.2,0
3132,SH000492,12.12.2019,05:30:00,123.2,16,248.8,0
3133,SH000492,12.12.2019,06:00:00,121.2,14.4,244,0
3134,SH000492,12.12.2019,06:30:00,124.4,15.2,250.4,0
3135,SH000492,12.12.2019,07:00:00,123.2,15.2,248.8,0
3136,SH000492,12.12.2019,07:30:00,124.4,15.2,250.4,0
3137,SH000492,12.12.2019,08:00:00,124.4,17.6,251.2,0
3138,SH000492,12.12.2019,08:30:00,126.8,18,256.8,0
3139,SH000492,12.12.2019,09:00:00,126.4,16.8,255.2,0
3140,SH000492,12.12.2019,09:30:00,128,17.6,257.6,0
3141,SH000492,12.12.2019,10:00:00,133.2,28.4,273.6,0
3142,SH000492,12.12.2019,10:30:00,133.2,22.8,271.2,0
3143,SH000492,12.12.2019,11:00:00,141.6,31.2,291.2,0
3144,SH000492,12.12.2019,11:30:00,135.2,21.6,274.4,0
3145,SH000492,12.12.2019,12:00:00,147.6,26.8,300.8,0
3146,SH000492,12.12.2019,12:30:00,143.2,24,291.2,0
3147,SH000492,12.12.2019,13:00:00,187.2,36.4,382.4,0
3148,SH000492,12.12.2019,13:30:00,178,32,362.4,0
3149,SH000492,12.12.2019,14:00:00,170.8,32.8,348.8,0
3150,SH000492,12.12.2019,14:30:00,181.2,31.2,368,0
3151,SH000492,12.12.2019,15:00:00,174,28.8,352.8,0
3152,SH000492,12.12.2019,15:30:00,160,30,324.8,0
3153,SH000492,12.12.2019,16:00:00,172.8,29.2,350.4,0
3154,SH000492,12.12.2019,16:30:00,166.4,26.4,336,0
3155,SH000492,12.12.2019,17:00:00,166.4,27.6,336.8,0
3156,SH000492,12.12.2019,17:30:00,163.2,26.8,330.4,0
3157,SH000492,12.12.2019,18:00:00,158.4,24.8,321.6,0
3158,SH000492,12.12.2019,18:30:00,158.8,25.2,321.6,0
3159,SH000492,12.12.2019,19:00:00,157.6,26.4,320,0
3160,SH000492,12.12.2019,19:30:00,158,28,320.8,0
3161,SH000492,12.12.2019,20:00:00,156.8,28.8,318.4,0
3162,SH000492,12.12.2019,20:30:00,158,29.2,321.6,0
3163,SH000492,12.12.2019,21:00:00,156,29.2,317.6,0
3164,SH000492,12.12.2019,21:30:00,154,28.4,312.8,0
3165,SH000492,12.12.2019,22:00:00,156.4,30,319.2,0
3166,SH000492,12.12.2019,22:30:00,153.2,26.4,310.4,0
3167,SH000492,12.12.2019,23:00:00,152.4,22.4,308.8,0
3168,SH000492,12.12.2019,23:30:00,152,21.6,307.2,0
3169,SH000492,13.12.2019,00:00:00,152,21.6,307.2,0
3170,SH000492,13.12.2019,00:30:00,152,22.4,307.2,0
3171,SH000492,13.12.2019,01:00:00,151.2,22.4,305.6,0
3172,SH000492,13.12.2019,01:30:00,150.4,22,304,0
3173,SH000492,13.12.2019,02:00:00,150,22.8,303.2,0
3174,SH000492,13.12.2019,02:30:00,151.2,22.8,305.6,0
3175,SH000492,13.12.2019,03:00:00,149.6,22.8,302.4,0
3176,SH000492,13.12.2019,03:30:00,149.2,23.2,302.4,0
3177,SH000492,13.12.2019,04:00:00,149.2,23.2,302.4,0
3178,SH000492,13.12.2019,04:30:00,144,25.6,293.6,0
3179,SH000492,13.12.2019,05:00:00,150.4,42.4,312.8,0
3180,SH000492,13.12.2019,05:30:00,148.4,40.4,308,0
3181,SH000492,13.12.2019,06:00:00,147.6,38.8,305.6,0
3182,SH000492,13.12.2019,06:30:00,149.6,38,308.8,0
3183,SH000492,13.12.2019,07:00:00,141.6,35.6,292.8,0
3184,SH000492,13.12.2019,07:30:00,148,38,306.4,0
3185,SH000492,13.12.2019,08:00:00,148.8,40,307.2,0
3186,SH000492,13.12.2019,08:30:00,148.8,38.4,307.2,0
3187,SH000492,13.12.2019,09:00:00,151.6,38.4,312.8,0
3188,SH000492,13.12.2019,09:30:00,152.8,38.4,315.2,0
3189,SH000492,13.12.2019,10:00:00,153.6,38,316.8,0
3190,SH000492,13.12.2019,10:30:00,154.8,39.2,319.2,0
3191,SH000492,13.12.2019,11:00:00,154.8,39.6,320.8,0
3192,SH000492,13.12.2019,11:30:00,162,42,334.4,0
3193,SH000492,13.12.2019,12:00:00,159.2,41.6,329.6,0
3194,SH000492,13.12.2019,12:30:00,163.6,43.6,338.4,0
3195,SH000492,13.12.2019,13:00:00,165.2,38,340,0
3196,SH000492,13.12.2019,13:30:00,164,26.4,332,0
3197,SH000492,13.12.2019,14:00:00,144.4,24,292.8,0
3198,SH000492,13.12.2019,14:30:00,136.8,24.4,278.4,0
3199,SH000492,13.12.2019,15:00:00,137.6,22,279.2,0
3200,SH000492,13.12.2019,15:30:00,135.2,24,275.2,0
3201,SH000492,13.12.2019,16:00:00,129.6,16.4,261.6,0
3202,SH000492,13.12.2019,16:30:00,132.4,16,267.2,0
3203,SH000492,13.12.2019,17:00:00,129.6,14.4,260.8,0
3204,SH000492,13.12.2019,17:30:00,127.6,13.6,256.8,0
3205,SH000492,13.12.2019,18:00:00,127.2,13.6,256,0
3206,SH000492,13.12.2019,18:30:00,126.8,13.6,255.2,0
3207,SH000492,13.12.2019,19:00:00,123.2,13.2,247.2,0
3208,SH000492,13.12.2019,19:30:00,125.2,14.4,252,0
3209,SH000492,13.12.2019,20:00:00,122.8,14.4,247.2,0
3210,SH000492,13.12.2019,20:30:00,122.4,14.4,246.4,0
3211,SH000492,13.12.2019,21:00:00,123.2,14.8,248.8,0
3212,SH000492,13.12.2019,21:30:00,122.8,15.2,248.8,0
3213,SH000492,13.12.2019,22:00:00,122,15.2,245.6,0
3214,SH000492,13.12.2019,22:30:00,121.2,15.6,244.8,0
3215,SH000492,13.12.2019,23:00:00,119.2,15.6,240.8,0
3216,SH000492,13.12.2019,23:30:00,118,13.2,236.8,0
3217,SH000492,14.12.2019,00:00:00,116.8,12,234.4,0
3218,SH000492,14.12.2019,00:30:00,116.8,12.4,234.4,0
3219,SH000492,14.12.2019,01:00:00,117.6,12,236.8,0
3220,SH000492,14.12.2019,01:30:00,120,12.8,241.6,0
3221,SH000492,14.12.2019,02:00:00,115.2,12,232,0
3222,SH000492,14.12.2019,02:30:00,114.8,11.2,231.2,0
3223,SH000492,14.12.2019,03:00:00,113.6,10.4,228,0
3224,SH000492,14.12.2019,03:30:00,112.8,10.4,226.4,0
3225,SH000492,14.12.2019,04:00:00,111.6,10.4,223.2,0
3226,SH000492,14.12.2019,04:30:00,112.4,10,224.8,0
3227,SH000492,14.12.2019,05:00:00,110.4,8.8,220.8,0
3228,SH000492,14.12.2019,05:30:00,114.4,9.2,228.8,0
3229,SH000492,14.12.2019,06:00:00,114.4,8.8,229.6,0
3230,SH000492,14.12.2019,06:30:00,118.8,16.4,240,0
3231,SH000492,14.12.2019,07:00:00,118,12.4,237.6,0
3232,SH000492,14.12.2019,07:30:00,116,11.6,233.6,0
3233,SH000492,14.12.2019,08:00:00,115.6,10.8,232,0
3234,SH000492,14.12.2019,08:30:00,120,12,240.8,0
3235,SH000492,14.12.2019,09:00:00,122.4,13.6,246.4,0
3236,SH000492,14.12.2019,09:30:00,124.8,14,251.2,0
3237,SH000492,14.12.2019,10:00:00,123.6,14,248.8,0
3238,SH000492,14.12.2019,10:30:00,131.2,19.2,265.6,0
3239,SH000492,14.12.2019,11:00:00,127.2,20.8,257.6,0
3240,SH000492,14.12.2019,11:30:00,134.4,22.4,272.8,0
3241,SH000492,14.12.2019,12:00:00,138,27.2,282.4,0
3242,SH000492,14.12.2019,12:30:00,133.2,23.6,272,0
3243,SH000492,14.12.2019,13:00:00,147.6,31.6,302.4,0
3244,SH000492,14.12.2019,13:30:00,134,18.8,271.2,0
3245,SH000492,14.12.2019,14:00:00,145.2,30.4,298.4,0
3246,SH000492,14.12.2019,14:30:00,137.2,26.8,280,0
3247,SH000492,14.12.2019,15:00:00,115.2,20.8,235.2,0
3248,SH000492,14.12.2019,15:30:00,114.8,21.6,234.4,0
3249,SH000492,14.12.2019,16:00:00,136,27.6,278.4,0
3250,SH000492,14.12.2019,16:30:00,133.6,26.4,273.6,0
3251,SH000492,14.12.2019,17:00:00,133.6,22.8,271.2,0
3252,SH000492,14.12.2019,17:30:00,136,25.2,277.6,0
3253,SH000492,14.12.2019,18:00:00,129.2,20,261.6,0
3254,SH000492,14.12.2019,18:30:00,122,26.8,251.2,0.8
3255,SH000492,14.12.2019,19:00:00,139.6,31.2,286.4,0
3256,SH000492,14.12.2019,19:30:00,126.4,20.4,256.8,0
3257,SH000492,14.12.2019,20:00:00,132,26.8,270.4,0
3258,SH000492,14.12.2019,20:30:00,128.4,19.6,260.8,0
3259,SH000492,14.12.2019,21:00:00,124.4,19.2,252,0
3260,SH000492,14.12.2019,21:30:00,126.8,21.6,258.4,0
3261,SH000492,14.12.2019,22:00:00,127.6,23.6,260.8,0
3262,SH000492,14.12.2019,22:30:00,125.2,24.8,256.8,0
3263,SH000492,14.12.2019,23:00:00,122.8,21.6,250.4,0
3264,SH000492,14.12.2019,23:30:00,125.6,26,257.6,0
3265,SH000492,15.12.2019,00:00:00,121.2,16,244.8,0
3266,SH000492,15.12.2019,00:30:00,121.6,16.4,245.6,0
3267,SH000492,15.12.2019,01:00:00,120.8,12.8,243.2,0
3268,SH000492,15.12.2019,01:30:00,117.6,11.2,236.8,0
3269,SH000492,15.12.2019,02:00:00,120,12.8,241.6,0
3270,SH000492,15.12.2019,02:30:00,122,13.2,245.6,0
3271,SH000492,15.12.2019,03:00:00,116,12,232.8,0
3272,SH000492,15.12.2019,03:30:00,118.8,12.8,239.2,0
3273,SH000492,15.12.2019,04:00:00,117.2,12.4,235.2,0
3274,SH000492,15.12.2019,04:30:00,117.6,12.8,236.8,0
3275,SH000492,15.12.2019,05:00:00,119.2,12.8,240,0
3276,SH000492,15.12.2019,05:30:00,114,10.4,229.6,0
3277,SH000492,15.12.2019,06:00:00,116.8,11.6,235.2,0
3278,SH000492,15.12.2019,06:30:00,118.4,11.6,237.6,0
3279,SH000492,15.12.2019,07:00:00,117.2,11.2,236,0
3280,SH000492,15.12.2019,07:30:00,118.4,10.8,238.4,0
3281,SH000492,15.12.2019,08:00:00,120.4,11.6,241.6,0
3282,SH000492,15.12.2019,08:30:00,119.2,12,240,0
3283,SH000492,15.12.2019,09:00:00,124,12.8,249.6,0
3284,SH000492,15.12.2019,09:30:00,123.2,12.8,247.2,0
3285,SH000492,15.12.2019,10:00:00,126.8,13.2,255.2,0
3286,SH000492,15.12.2019,10:30:00,130.8,16,264.8,0
3287,SH000492,15.12.2019,11:00:00,126.8,14,255.2,0
3288,SH000492,15.12.2019,11:30:00,129.6,15.2,260.8,0
3289,SH000492,15.12.2019,12:00:00,133.6,22.4,272,0
3290,SH000492,15.12.2019,12:30:00,132.4,17.2,268,0
3291,SH000492,15.12.2019,13:00:00,133.2,13.6,268,0
3292,SH000492,15.12.2019,13:30:00,136,14,273.6,0
3293,SH000492,15.12.2019,14:00:00,136.8,19.6,277.6,0
3294,SH000492,15.12.2019,14:30:00,142.8,21.6,289.6,0
3295,SH000492,15.12.2019,15:00:00,130.4,14,263.2,0
3296,SH000492,15.12.2019,15:30:00,133.6,13.6,268.8,0
3297,SH000492,15.12.2019,16:00:00,130.4,13.2,261.6,0
3298,SH000492,15.12.2019,16:30:00,127.6,12.4,256,0
3299,SH000492,15.12.2019,17:00:00,125.2,12,250.4,0
3300,SH000492,15.12.2019,17:30:00,123.2,11.2,247.2,0
3301,SH000492,15.12.2019,18:00:00,122.8,11.2,246.4,0
3302,SH000492,15.12.2019,18:30:00,123.2,10.8,248,0
3303,SH000492,15.12.2019,19:00:00,122,10.8,244,0
3304,SH000492,15.12.2019,19:30:00,124.8,11.6,250.4,0
3305,SH000492,15.12.2019,20:00:00,120.4,10.8,241.6,0
3306,SH000492,15.12.2019,20:30:00,120,11.2,240.8,0
3307,SH000492,15.12.2019,21:00:00,120.8,11.2,242.4,0
3308,SH000492,15.12.2019,21:30:00,120.4,12,242.4,0
3309,SH000492,15.12.2019,22:00:00,120,12.4,241.6,0
3310,SH000492,15.12.2019,22:30:00,120.4,9.2,242.4,0
3311,SH000492,15.12.2019,23:00:00,119.2,8.4,240,0
3312,SH000492,15.12.2019,23:30:00,118,8.4,236.8,0
3313,SH000492,16.12.2019,00:00:00,117.2,8.4,234.4,0
3314,SH000492,16.12.2019,00:30:00,117.2,8.8,235.2,0
3315,SH000492,16.12.2019,01:00:00,118,9.2,236,0
3316,SH000492,16.12.2019,01:30:00,114.8,8.8,230.4,0
3317,SH000492,16.12.2019,02:00:00,116.4,9.6,234.4,0
3318,SH000492,16.12.2019,02:30:00,116,10,233.6,0
3319,SH000492,16.12.2019,03:00:00,115.6,10,232,0
3320,SH000492,16.12.2019,03:30:00,114.4,10,229.6,0
3321,SH000492,16.12.2019,04:00:00,113.6,9.6,228,0
3322,SH000492,16.12.2019,04:30:00,116,9.6,232,0
3323,SH000492,16.12.2019,05:00:00,115.2,8.8,231.2,0
3324,SH000492,16.12.2019,05:30:00,114.4,8.4,229.6,0
3325,SH000492,16.12.2019,06:00:00,114.8,7.6,230.4,0
3326,SH000492,16.12.2019,06:30:00,118.4,8,236.8,0
3327,SH000492,16.12.2019,07:00:00,115.6,7.2,232,0
3328,SH000492,16.12.2019,07:30:00,114.8,6,231.2,0
3329,SH000492,16.12.2019,08:00:00,116.4,6.8,232.8,0
3330,SH000492,16.12.2019,08:30:00,116.4,6.4,232.8,0
3331,SH000492,16.12.2019,09:00:00,120.8,8,241.6,0
3332,SH000492,16.12.2019,09:30:00,122,9.2,244.8,0
3333,SH000492,16.12.2019,10:00:00,122.8,10.4,247.2,0
3334,SH000492,16.12.2019,10:30:00,125.2,10.8,252,0
3335,SH000492,16.12.2019,11:00:00,127.6,12,256.8,0
3336,SH000492,16.12.2019,11:30:00,129.6,12.4,260,0
3337,SH000492,16.12.2019,12:00:00,133.2,13.6,267.2,0
3338,SH000492,16.12.2019,12:30:00,132.8,14.4,267.2,0
3339,SH000492,16.12.2019,13:00:00,137.6,25.2,280,0
3340,SH000492,16.12.2019,13:30:00,140.4,23.6,285.6,0
3341,SH000492,16.12.2019,14:00:00,141.2,23.2,287.2,0
3342,SH000492,16.12.2019,14:30:00,143.6,24.8,291.2,0
3343,SH000492,16.12.2019,15:00:00,147.6,25.2,299.2,0
3344,SH000492,16.12.2019,15:30:00,134.4,22,272,0
3345,SH000492,16.12.2019,16:00:00,139.6,22.8,282.4,0
3346,SH000492,16.12.2019,16:30:00,134.8,22,273.6,0
3347,SH000492,16.12.2019,17:00:00,135.2,22.4,274.4,0
3348,SH000492,16.12.2019,17:30:00,132.4,21.6,269.6,0
3349,SH000492,16.12.2019,18:00:00,131.6,22,265.6,0
3350,SH000492,16.12.2019,18:30:00,121.6,24.8,248.8,0.8
3351,SH000492,16.12.2019,19:00:00,136,23.2,276.8,0
3352,SH000492,16.12.2019,19:30:00,117.6,27.6,242.4,0.4
3353,SH000492,16.12.2019,20:00:00,141.6,32.8,291.2,0
3354,SH000492,16.12.2019,20:30:00,128.4,20.4,261.6,0
3355,SH000492,16.12.2019,21:00:00,125.2,23.6,256,0
3356,SH000492,16.12.2019,21:30:00,129.2,22.8,263.2,0
3357,SH000492,16.12.2019,22:00:00,124.8,21.2,254.4,0
3358,SH000492,16.12.2019,22:30:00,128.8,27.6,265.6,0
3359,SH000492,16.12.2019,23:00:00,125.6,16.8,254.4,0
3360,SH000492,16.12.2019,23:30:00,124.8,23.2,256,0
3361,SH000492,17.12.2019,00:00:00,119.2,26.4,245.6,0.8
3362,SH000492,17.12.2019,00:30:00,124,26.8,254.4,0
3363,SH000492,17.12.2019,01:00:00,128,21.6,260.8,0
3364,SH000492,17.12.2019,01:30:00,122.8,16.8,248.8,0
3365,SH000492,17.12.2019,02:00:00,121.2,16.8,244.8,0
3366,SH000492,17.12.2019,02:30:00,124,17.6,249.6,0
3367,SH000492,17.12.2019,03:00:00,121.6,17.2,244.8,0
3368,SH000492,17.12.2019,03:30:00,121.2,17.2,244.8,0
3369,SH000492,17.12.2019,04:00:00,122.8,17.6,248,0
3370,SH000492,17.12.2019,04:30:00,121.6,17.2,244.8,0
3371,SH000492,17.12.2019,05:00:00,121.6,16,245.6,0
3372,SH000492,17.12.2019,05:30:00,123.2,15.6,248,0
3373,SH000492,17.12.2019,06:00:00,121.6,14.8,244.8,0
3374,SH000492,17.12.2019,06:30:00,121.6,14.8,244.8,0
3375,SH000492,17.12.2019,07:00:00,121.6,14.4,244.8,0
3376,SH000492,17.12.2019,07:30:00,122.8,15.2,248,0
3377,SH000492,17.12.2019,08:00:00,124,14.8,249.6,0
3378,SH000492,17.12.2019,08:30:00,125.2,16,253.6,0
3379,SH000492,17.12.2019,09:00:00,125.6,16.4,252.8,0
3380,SH000492,17.12.2019,09:30:00,124.8,21.2,254.4,0
3381,SH000492,17.12.2019,10:00:00,132.8,26,272,0
3382,SH000492,17.12.2019,10:30:00,126.4,12.4,253.6,0
3383,SH000492,17.12.2019,11:00:00,131.6,13.6,264.8,0
3384,SH000492,17.12.2019,11:30:00,130.8,13.6,263.2,0
3385,SH000492,17.12.2019,12:00:00,134.4,14.8,270.4,0
3386,SH000492,17.12.2019,12:30:00,132.4,15.2,266.4,0
3387,SH000492,17.12.2019,13:00:00,133.6,17.6,270.4,0
3388,SH000492,17.12.2019,13:30:00,133.2,16.4,268.8,0
3389,SH000492,17.12.2019,14:00:00,134.4,15.6,271.2,0
3390,SH000492,17.12.2019,14:30:00,134.4,15.6,270.4,0
3391,SH000492,17.12.2019,15:00:00,134.8,15.6,271.2,0
3392,SH000492,17.12.2019,15:30:00,133.6,15.2,269.6,0
3393,SH000492,17.12.2019,16:00:00,133.2,16,268.8,0
3394,SH000492,17.12.2019,16:30:00,130.8,15.6,263.2,0
3395,SH000492,17.12.2019,17:00:00,130.8,15.6,263.2,0
3396,SH000492,17.12.2019,17:30:00,127.6,14.4,256.8,0
3397,SH000492,17.12.2019,18:00:00,124.4,13.6,250.4,0
3398,SH000492,17.12.2019,18:30:00,123.6,13.2,248.8,0
3399,SH000492,17.12.2019,19:00:00,123.6,14.8,249.6,0
3400,SH000492,17.12.2019,19:30:00,121.2,14.4,244,0
3401,SH000492,17.12.2019,20:00:00,120.8,13.2,244,0
3402,SH000492,17.12.2019,20:30:00,120.8,12.4,243.2,0
3403,SH000492,17.12.2019,21:00:00,119.6,11.6,240,0
3404,SH000492,17.12.2019,21:30:00,121.6,12.4,244,0
3405,SH000492,17.12.2019,22:00:00,121.2,12.4,244,0
3406,SH000492,17.12.2019,22:30:00,120.8,12,243.2,0
3407,SH000492,17.12.2019,23:00:00,118,11.6,237.6,0
3408,SH000492,17.12.2019,23:30:00,120.4,12.4,242.4,0
3409,SH000492,18.12.2019,00:00:00,120,12.8,241.6,0
3410,SH000492,18.12.2019,00:30:00,118.8,12.8,239.2,0
3411,SH000492,18.12.2019,01:00:00,116.4,13.2,234.4,0
3412,SH000492,18.12.2019,01:30:00,115.2,13.2,232,0
3413,SH000492,18.12.2019,02:00:00,115.6,14,232.8,0
3414,SH000492,18.12.2019,02:30:00,114,14,229.6,0
3415,SH000492,18.12.2019,03:00:00,112,13.6,225.6,0
3416,SH000492,18.12.2019,03:30:00,116,14.8,234.4,0
3417,SH000492,18.12.2019,04:00:00,110,13.6,221.6,0
3418,SH000492,18.12.2019,04:30:00,110,12.8,221.6,0
3419,SH000492,18.12.2019,05:00:00,110.8,12.4,223.2,0
3420,SH000492,18.12.2019,05:30:00,110,10.8,221.6,0
3421,SH000492,18.12.2019,06:00:00,112,10,224.8,0
3422,SH000492,18.12.2019,06:30:00,114.8,10.4,230.4,0
3423,SH000492,18.12.2019,07:00:00,114.8,10.4,231.2,0
3424,SH000492,18.12.2019,07:30:00,112.8,9.2,226.4,0
3425,SH000492,18.12.2019,08:00:00,116.8,10.8,234.4,0
